,authors,fruit,image,painting_index,subjects,thumbnail_image,year
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Brooks,https://naldc.nal.usda.gov/download/POM00001400/screen,1723,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001400/thumbnail,1898
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Buckingham,https://naldc.nal.usda.gov/download/POM00001720/screen,1724,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001720/thumbnail,1895
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Buckskin,https://naldc.nal.usda.gov/download/POM00001721/screen,1725,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001721/thumbnail,1913
0,"Lower, Elsie E., b. 1882
",Malus domestica: Buckskin,https://naldc.nal.usda.gov/download/POM00001722/screen,1726,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001722/thumbnail,1907
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Buff,https://naldc.nal.usda.gov/download/POM00001656/screen,1727,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001656/thumbnail,1900
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Buff,https://naldc.nal.usda.gov/download/POM00001658/screen,1728,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001658/thumbnail,1905
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Bughorn,https://naldc.nal.usda.gov/download/POM00001659/screen,1729,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001659/thumbnail,1924
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Bullock,https://naldc.nal.usda.gov/download/POM00001661/screen,1730,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001661/thumbnail,1898
0,"Heiges, Bertha
",Malus domestica: Bullock,https://naldc.nal.usda.gov/download/POM00001662/screen,1731,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001662/thumbnail,1902
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Buncombe,https://naldc.nal.usda.gov/download/POM00001663/screen,1732,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001663/thumbnail,1905
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Buncombe,https://naldc.nal.usda.gov/download/POM00001664/screen,1733,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001664/thumbnail,1912
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Buncombe,https://naldc.nal.usda.gov/download/POM00001665/screen,1734,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001665/thumbnail,1905
0,"Lower, Elsie E., b. 1882
",Malus domestica: Buncombe,https://naldc.nal.usda.gov/download/POM00001666/screen,1735,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001666/thumbnail,1910
0,"Heiges, Bertha
",Malus domestica: Burke,https://naldc.nal.usda.gov/download/POM00001391/screen,1736,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001391/thumbnail,1902
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Burke,https://naldc.nal.usda.gov/download/POM00001667/screen,1737,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001667/thumbnail,1904
0,"Van Deman, Henry G.
",Malus domestica: Burlington,https://naldc.nal.usda.gov/download/POM00000036/screen,1738,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000036/thumbnail,1886
0,"Heiges, Bertha
",Malus domestica: Burrow,https://naldc.nal.usda.gov/download/POM00001392/screen,1739,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001392/thumbnail,1899
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Burt,https://naldc.nal.usda.gov/download/POM00001393/screen,1740,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001393/thumbnail,1905
0,"Strange, M.
",Malus domestica: Burton,https://naldc.nal.usda.gov/download/POM00001394/screen,1741,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001394/thumbnail,1915
0,"Heiges, Bertha
",Malus domestica: Butter Red,https://naldc.nal.usda.gov/download/POM00001395/screen,1742,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001395/thumbnail,1903
0,"Heiges, Bertha
",Malus domestica: Butter Sweet of Pennsylvania,https://naldc.nal.usda.gov/download/POM00001396/screen,1743,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001396/thumbnail,1902
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Cabashea,https://naldc.nal.usda.gov/download/POM00001397/screen,1744,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001397/thumbnail,1905
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Cabashea,https://naldc.nal.usda.gov/download/POM00001398/screen,1745,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001398/thumbnail,1904
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Cabashea,https://naldc.nal.usda.gov/download/POM00001399/screen,1746,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001399/thumbnail,1905
0,"Heiges, Bertha
",Malus domestica: Cadwallader,https://naldc.nal.usda.gov/download/POM00001401/screen,1747,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001401/thumbnail,1900
0,"Heiges, Bertha
",Malus domestica: Cagle,https://naldc.nal.usda.gov/download/POM00001402/screen,1748,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001402/thumbnail,1902
0,"Lower, Elsie E., b. 1882
",Malus domestica: Cagle Seedling,https://naldc.nal.usda.gov/download/POM00001723/screen,1749,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001723/thumbnail,1911
0,"Heiges, Bertha
",Malus domestica: Cain,https://naldc.nal.usda.gov/download/POM00000350/screen,1750,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000350/thumbnail,1900
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Calumet,https://naldc.nal.usda.gov/download/POM00001724/screen,1751,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001724/thumbnail,1913
0,,Malus domestica: Calvilla di San Salvatore,https://naldc.nal.usda.gov/download/POM00004087/screen,1752,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00004087/thumbnail,
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Calville St,https://naldc.nal.usda.gov/download/POM00001726/screen,1753,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001726/thumbnail,1901
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Camack,https://naldc.nal.usda.gov/download/POM00001727/screen,1754,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001727/thumbnail,1900
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Camack,https://naldc.nal.usda.gov/download/POM00001728/screen,1755,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001728/thumbnail,1895
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Campbell,https://naldc.nal.usda.gov/download/POM00001731/screen,1756,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001731/thumbnail,1899
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Canada Baldwin,https://naldc.nal.usda.gov/download/POM00001563/screen,1757,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001563/thumbnail,1905
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Canada Baldwin,https://naldc.nal.usda.gov/download/POM00001732/screen,1758,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001732/thumbnail,1916
0,"Heiges, Bertha
",Malus domestica: Canada Baldwin,https://naldc.nal.usda.gov/download/POM00001733/screen,1759,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001733/thumbnail,1898
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Canada Baldwin,https://naldc.nal.usda.gov/download/POM00001734/screen,1760,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001734/thumbnail,1908
0,"Heiges, Bertha
",Malus domestica: Canada Red Russet,https://naldc.nal.usda.gov/download/POM00001564/screen,1761,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001564/thumbnail,1901
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Canada Reinette,https://naldc.nal.usda.gov/download/POM00001366/screen,1762,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001366/thumbnail,1915
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Canada Reinette,https://naldc.nal.usda.gov/download/POM00001565/screen,1763,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001565/thumbnail,1928
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Canada Reinette,https://naldc.nal.usda.gov/download/POM00001566/screen,1764,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001566/thumbnail,1915
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Canada White Pippin,https://naldc.nal.usda.gov/download/POM00004036/screen,1765,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00004036/thumbnail,1895
0,"Lower, Elsie E., b. 1882
",Malus domestica: Candel Linap?,https://naldc.nal.usda.gov/download/POM00003814/screen,1766,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00003814/thumbnail,1909
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Candil Sinap,https://naldc.nal.usda.gov/download/POM00000351/screen,1767,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000351/thumbnail,1900
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Candil Sinap,https://naldc.nal.usda.gov/download/POM00002504/screen,1768,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002504/thumbnail,1925
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Cannon,https://naldc.nal.usda.gov/download/POM00001567/screen,1769,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001567/thumbnail,1912
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Cannon,https://naldc.nal.usda.gov/download/POM00001568/screen,1770,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001568/thumbnail,1893
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Cannon,https://naldc.nal.usda.gov/download/POM00001569/screen,1771,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001569/thumbnail,1912
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Cannon Pearmain,https://naldc.nal.usda.gov/download/POM00001570/screen,1772,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001570/thumbnail,1912
0,"Prestele, William Henry, 1838-1895
",Malus domestica: Cantrel,https://naldc.nal.usda.gov/download/POM00001571/screen,1773,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001571/thumbnail,1894
0,"Prestele, William Henry, 1838-1895
",Malus domestica: Cantrel,https://naldc.nal.usda.gov/download/POM00001572/screen,1774,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001572/thumbnail,1894
0,"Heiges, Bertha
",Malus domestica: Capitol,https://naldc.nal.usda.gov/download/POM00001573/screen,1775,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001573/thumbnail,1897
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Capitol,https://naldc.nal.usda.gov/download/POM00001574/screen,1776,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001574/thumbnail,1917
0,,Malus domestica: Carla,https://naldc.nal.usda.gov/download/POM00004086/screen,1777,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00004086/thumbnail,
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Carlough,https://naldc.nal.usda.gov/download/POM00001575/screen,1778,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001575/thumbnail,1927
0,"Heiges, Bertha
",Malus domestica: Carlough,https://naldc.nal.usda.gov/download/POM00001576/screen,1779,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001576/thumbnail,1904
0,"Heiges, Bertha
",Malus domestica: Carlough,https://naldc.nal.usda.gov/download/POM00001577/screen,1780,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001577/thumbnail,1895
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Malus domestica: Carlton,https://naldc.nal.usda.gov/download/POM00001578/screen,1781,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001578/thumbnail,1935
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Carlton,https://naldc.nal.usda.gov/download/POM00001579/screen,1782,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001579/thumbnail,1930
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Carolina Beauty,https://naldc.nal.usda.gov/download/POM00001580/screen,1783,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001580/thumbnail,1895
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Carson,https://naldc.nal.usda.gov/download/POM00001581/screen,1784,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001581/thumbnail,
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Carson,https://naldc.nal.usda.gov/download/POM00001582/screen,1785,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001582/thumbnail,1929
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Carson,https://naldc.nal.usda.gov/download/POM00001583/screen,1786,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001583/thumbnail,1929
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Carson,https://naldc.nal.usda.gov/download/POM00001584/screen,1787,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001584/thumbnail,1922
0,"Strange, M.
",Malus domestica: Carter Blue,https://naldc.nal.usda.gov/download/POM00001585/screen,1788,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001585/thumbnail,1914
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Cascade,https://naldc.nal.usda.gov/download/POM00001735/screen,1789,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001735/thumbnail,1915
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Casco,https://naldc.nal.usda.gov/download/POM00001736/screen,1790,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001736/thumbnail,1929
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Catherine,https://naldc.nal.usda.gov/download/POM00001737/screen,1791,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001737/thumbnail,1898
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Catline,https://naldc.nal.usda.gov/download/POM00001738/screen,1792,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001738/thumbnail,1895
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Catline,https://naldc.nal.usda.gov/download/POM00001739/screen,1793,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001739/thumbnail,1921
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Catline,https://naldc.nal.usda.gov/download/POM00001740/screen,1794,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001740/thumbnail,1929
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Catline,https://naldc.nal.usda.gov/download/POM00001741/screen,1795,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001741/thumbnail,1894
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Cauley,https://naldc.nal.usda.gov/download/POM00002370/screen,1796,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00002370/thumbnail,1942
0,"Krieger, L.C.C. (Louis Charles Christopher), 1873-1940
",Malus domestica: Cavilla Bianca d'Inverus,https://naldc.nal.usda.gov/download/POM00001461/screen,1797,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001461/thumbnail,1939
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Cavilla Rosa d' Lucerna,https://naldc.nal.usda.gov/download/POM00001743/screen,1798,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001743/thumbnail,1939
0,"Newton, Amanda Almira, ca. 1860-1943
",Malus domestica: Cedar Hill Black,https://naldc.nal.usda.gov/download/POM00001744/screen,1799,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001744/thumbnail,1910
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00000018/screen,1800,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00000018/thumbnail,1918
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001745/screen,1801,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001745/thumbnail,1918
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001746/screen,1802,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001746/thumbnail,1895
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001747/screen,1803,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001747/thumbnail,1924
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001748/screen,1804,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001748/thumbnail,1928
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001749/screen,1805,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001749/thumbnail,1912
0,,Malus domestica: Celestia,https://naldc.nal.usda.gov/download/POM00001750/screen,1806,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001750/thumbnail,1895
0,"Arnold, Mary Daisy, ca. 1873-1955
",Malus domestica: Cellina,https://naldc.nal.usda.gov/download/POM00001752/screen,1807,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001752/thumbnail,1939
0,"Schutt, Ellen Isham, 1873-1955
",Malus domestica: Cellini,https://naldc.nal.usda.gov/download/POM00001751/screen,1808,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001751/thumbnail,1905
0,"Steadman, Royal Charles, b. 1875
",Malus domestica: Century,https://naldc.nal.usda.gov/download/POM00001753/screen,1809,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001753/thumbnail,1917
0,"Passmore, Deborah Griscom, 1840-1911
",Malus domestica: Champagner Reinette,https://naldc.nal.usda.gov/download/POM00001754/screen,1810,"Malus domestica , apples",https://naldc.nal.usda.gov/download/POM00001754/thumbnail,1900
